crop,moisture,Temperature,pump,id,temperature,pressure,altitude,soilmiosture,note,status,class,date,time,Unnamed: 0,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,parcel_0,parcel_1,parcel_2,CropType,CropDays,SoilMoisture,Humidity,Irrigation,Hour,Day,Month,Year,DateTime,DayOfWeek,Season,PumpVoltage,PumpCurrent,IrrigationDuration,Energy_Consumption
1,,27.75,,475,29.77,9971.95,13.26-,237,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,476,29.74,9971.81,13.28-,236,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,477,29.71,9972.02,13.26-,237,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,478,29.68,9972.2,13.24-,235,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,479,29.66,9972.06,13.26-,237,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,480,29.63,9971.75,13.28-,237,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,481,29.6,9971.45,13.31-,237,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,482,29.57,9971.31,13.32-,234,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,483,29.54,9970.8,13.36-,229,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,484,29.52,9970.81,13.36-,228,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,485,29.49,9970.5,13.39-,226,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,486,29.47,9970.87,13.36-,227,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,487,29.45,9970.36,13.40-,227,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,488,29.42,9970.56,13.38-,226,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,489,29.4,9970.58,13.38-,225,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,490,29.38,9970.77,13.36-,224,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,491,29.37,9970.63,13.38-,224,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,492,29.34,9970.44,13.39-,223,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,493,29.32,9970.81,13.36-,225,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,494,29.3,9970.84,13.36-,224,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,495,29.28,9970.87,13.36-,223,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,496,29.26,9971.05,13.34-,223,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,497,29.24,9971.76,13.28-,224,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,498,29.22,9972.11,13.25-,224,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,499,29.2,9972.45,13.22-,223,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,500,29.18,9972.48,13.22-,224,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,501,29.16,9972.34,13.23-,220,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,502,29.15,9972.68,13.20-,224,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,503,29.14,9972.36,13.23-,225,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,504,29.12,9972.34,13.23-,225,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,505,29.1,9972.37,13.23-,223,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,506,29.08,9972.37,13.23-,243,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,507,29.06,9972.22,13.24-,468,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,508,29.04,9972.59,13.21-,441,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,509,29.02,9972.59,13.21-,370,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,510,29.01,9972.11,13.25-,354,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,511,29.2,9971.59,13.29-,356,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,512,29.52,9971.67,13.29-,356,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,513,29.88,9972.52,13.22-,358,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,514,30.07,9972.47,13.22-,356,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,515,30.37,9972.47,13.22-,357,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,516,30.58,9972.17,13.25-,358,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,517,30.74,9971.78,13.28-,358,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,518,30.85,9971.95,13.26-,357,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,519,30.92,9972.19,13.24-,356,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,520,30.96,9971.78,13.28-,358,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,521,30.99,9971.73,13.28-,361,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,522,30.99,9971.39,13.31-,359,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,523,30.98,9971.23,13.33-,358,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,524,30.96,9971.09,13.34-,361,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,525,30.94,9970.94,13.35-,362,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,526,30.91,9970.97,13.35-,360,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,527,30.88,9970.7,13.37-,361,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,528,30.84,9970.59,13.38-,361,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,529,30.79,9970.65,13.37-,360,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,530,30.75,9970.72,13.37-,362,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,531,30.7,9970.3,13.40-,362,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,532,30.65,9970.35,13.40-,363,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,533,30.6,9970.27,13.41-,362,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,534,30.55,9970.3,13.40-,362,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,535,30.5,9970.56,13.38-,366,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,536,30.47,9970.6,13.38-,367,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,537,30.43,9971,13.34-,368,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,538,30.38,9971.09,13.34-,367,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,539,30.33,9970.95,13.35-,368,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,540,30.28,9971.37,13.31-,367,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,541,30.23,9971.25,13.32-,367,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,542,30.18,9971.48,13.30-,370,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,543,30.14,9971.72,13.28-,368,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,544,30.09,9972.26,13.24-,368,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,545,30.05,9972.34,13.23-,370,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,546,30,9972.55,13.21-,370,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,547,29.98,9972.39,13.23-,370,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,548,29.94,9972.12,13.25-,370,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,549,29.9,9971.8,13.28-,371,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,550,29.86,9971.86,13.27-,370,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,551,29.83,9971.73,13.28-,371,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,552,29.79,9971.23,13.33-,370,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,553,29.75,9971.27,13.32-,370,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,554,29.72,9970.8,13.36-,372,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,555,29.69,9971.02,13.34-,371,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,556,29.66,9970.86,13.36-,371,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,557,29.63,9970.73,13.37-,371,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,558,29.61,9970.56,13.38-,370,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,559,29.59,9970.59,13.38-,371,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,560,29.56,9970.43,13.39-,373,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,561,29.53,9970.63,13.38-,373,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,562,29.51,9970.5,13.39-,372,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,563,29.48,9970.36,13.40-,372,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,564,29.46,9970.73,13.37-,374,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,565,29.43,9970.54,13.38-,372,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,566,29.41,9970.57,13.38-,371,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,567,29.38,9970.43,13.39-,377,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,568,29.36,9970.12,13.42-,372,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,569,29.35,9969.95,13.43-,372,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,570,29.32,9970.13,13.42-,372,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,571,29.3,9969.98,13.43-,371,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,572,29.28,9970.36,13.40-,373,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,573,29.26,9970.19,13.41-,373,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,574,29.24,9970.73,13.37-,372,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,575,29.22,9970.56,13.38-,373,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,576,29.19,9970.56,13.38-,373,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,577,29.17,9970.77,13.36-,374,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,578,29.15,9970.63,13.38-,370,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,579,29.15,9970.97,13.35-,371,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,580,29.13,9970.99,13.35-,373,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
